"game_id","location_team","period","stint","team","opp","lineup_team","lineup_opp","secs_game_start","secs_game_end","secs_played","poss_team","pts_team","poss_opp","pts_opp"
"0022300084","away",4,11,"BKN","DAL","1626220 Royce O'Neale, 1627827 Dorian Finney-Smith, 1628969 Mikal Bridges, 1630560 Cam Thomas, 203915 Spencer Dinwiddie","1627884 Derrick Jones Jr., 1628467 Maxi Kleber, 1629029 Luka Doncic, 1629684 Grant Williams, 1630182 Josh Green",2856.1,2875.3,19.2000000000003,1,0,1,2
"0022300084","home",4,12,"DAL","BKN","1627884 Derrick Jones Jr., 1629029 Luka Doncic, 1629684 Grant Williams, 1630182 Josh Green, 1641726 Dereck Lively II","1626220 Royce O'Neale, 1627827 Dorian Finney-Smith, 1628969 Mikal Bridges, 1630560 Cam Thomas, 203915 Spencer Dinwiddie",2875.3,2880,4.69999999999982,1,0,1,0
"0022300084","away",4,12,"BKN","DAL","1626220 Royce O'Neale, 1627827 Dorian Finney-Smith, 1628969 Mikal Bridges, 1630560 Cam Thomas, 203915 Spencer Dinwiddie","1627884 Derrick Jones Jr., 1629029 Luka Doncic, 1629684 Grant Williams, 1630182 Josh Green, 1641726 Dereck Lively II",2875.3,2880,4.69999999999982,1,0,1,0
"0022300085","home",1,1,"UTA","LAC","1628374 Lauri Markkanen, 1628381 John Collins, 1629659 Talen Horton-Tucker, 1631117 Walker Kessler, 203903 Jordan Clarkson","1627826 Ivica Zubac, 201566 Russell Westbrook, 202331 Paul George, 202695 Kawhi Leonard, 203496 Robert Covington",0,334,334,11,17,11,14
"0022300085","away",1,1,"LAC","UTA","1627826 Ivica Zubac, 201566 Russell Westbrook, 202331 Paul George, 202695 Kawhi Leonard, 203496 Robert Covington","1628374 Lauri Markkanen, 1628381 John Collins, 1629659 Talen Horton-Tucker, 1631117 Walker Kessler, 203903 Jordan Clarkson",0,334,334,11,14,11,17
"0022300085","home",1,2,"UTA","LAC","1628381 John Collins, 1629012 Collin Sexton, 1630534 Ochai Agbaji, 203482 Kelly Olynyk, 203903 Jordan Clarkson","1627826 Ivica Zubac, 201566 Russell Westbrook, 202331 Paul George, 202695 Kawhi Leonard, 203496 Robert Covington",334,372,38,2,3,2,1
"0022300085","away",1,2,"LAC","UTA","1627826 Ivica Zubac, 201566 Russell Westbrook, 202331 Paul George, 202695 Kawhi Leonard, 203496 Robert Covington","1628381 John Collins, 1629012 Collin Sexton, 1630534 Ochai Agbaji, 203482 Kelly Olynyk, 203903 Jordan Clarkson",334,372,38,2,1,2,3
"0022300085","home",1,3,"UTA","LAC","1628381 John Collins, 1629012 Collin Sexton, 1630534 Ochai Agbaji, 203482 Kelly Olynyk, 203903 Jordan Clarkson","1627826 Ivica Zubac, 1630538 Bones Hyland, 202331 Paul George, 202695 Kawhi Leonard, 203496 Robert Covington",372,445,73,3,2,2,3
"0022300085","away",1,3,"LAC","UTA","1627826 Ivica Zubac, 1630538 Bones Hyland, 202331 Paul George, 202695 Kawhi Leonard, 203496 Robert Covington","1628381 John Collins, 1629012 Collin Sexton, 1630534 Ochai Agbaji, 203482 Kelly Olynyk, 203903 Jordan Clarkson",372,445,73,2,3,3,2
"0022300085","home",1,4,"UTA","LAC","1628381 John Collins, 1629012 Collin Sexton, 1630534 Ochai Agbaji, 203482 Kelly Olynyk, 203903 Jordan Clarkson","1626181 Norman Powell, 1627826 Ivica Zubac, 1630538 Bones Hyland, 202331 Paul George, 202695 Kawhi Leonard",445,455,10,0,0,0,0
